purl,id,ecosystem,cve,cpe
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.0.6.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.1.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.1.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:a1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:a2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:b1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:b2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:rc1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.2:rc2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-45,pypi,CVE-2012-5503,cpe:2.3:a:plone:plone:4.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:*:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:1.0.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.1.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.1.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:2.5.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.0.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.5.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.1.7:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.2.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.2.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:3.3.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.0.6.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.1.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.1.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:a1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:a2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:b1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:b2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:rc1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.2:rc2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-46,pypi,CVE-2012-5504,cpe:2.3:a:plone:plone:4.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:*:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:1.0.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.1.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.1.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:2.5.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.0.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.5.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.1.7:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.2.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.2.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:3.3.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.0.6.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.1.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.1.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:a1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:a2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:b1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:b2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:rc1:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.2:rc2:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-47,pypi,CVE-2012-5505,cpe:2.3:a:plone:plone:4.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:*:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:1.0.6:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.0.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.1.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.1.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.1.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.1.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:2.5.5:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0.1:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0.2:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0.3:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0.4:*:*:*:*:*:*:*
pkg:pypi/plone,PYSEC-2014-48,pypi,CVE-2012-5506,cpe:2.3:a:plone:plone:3.0.5:*:*:*:*:*:*:*
